      2.1   3.50   -113.36535128   -113.00497289   -113.30395124   -113.06637293
      2.1   3.60   -113.35857533   -112.99884407   -113.29435470   -113.06306470
      2.1   3.70   -113.35090969   -112.99226046   -113.28439263   -113.05877752
      2.1   3.80   -113.34267307   -112.98553976   -113.27457201   -113.05364082
      2.1   3.90   -113.33406246   -112.97930256   -113.26521186   -113.04815316
      2.1   4.00   -113.32520842   -112.97592319   -113.25575412   -113.04537749
      2.1   4.10   -113.31631611   -112.97588322   -113.24538939   -113.04680994
      2.1   4.20   -113.30752209   -112.97792457   -113.23507765   -113.05036901
      2.1   4.40   -113.29050848   -112.98464065   -113.21566550   -113.05948363
      2.1   4.60   -113.27452671   -112.99225282   -113.19834964   -113.06842989
      2.1   4.80   -113.25975779   -113.00049729   -113.18355797   -113.07669711
      2.1   5.00   -113.24669151   -113.02273886   -113.17784883   -113.09158155
      2.1   5.20   -113.23445929   -113.03976794   -113.17265380   -113.10157344
      2.1   5.40   -113.22340174   -113.05485649   -113.16858120   -113.10967703
      2.1   5.60   -113.21344809   -113.06792563   -113.16525858   -113.11611514
      2.1   5.80   -113.20452101   -113.07911957   -113.16250053   -113.12114005
      2.1   6.00   -113.19654282   -113.08864456   -113.16016992   -113.12501746
      2.1   7.00   -113.16836778   -113.11810859   -113.15246600   -113.13401037
      2.1   8.00   -113.15399858   -113.13008248   -113.14825502   -113.13582603
      2.1   9.00   -113.14738886   -113.13443334   -113.14576783   -113.13605437
      2.1  10.00   -113.14459152   -113.13567944   -113.14424238   -113.13602858
      2.1  12.00   -113.14265142   -113.13595276   -113.14264231   -113.13596188
      2.1  14.00   -113.14187431   -113.13593554   -113.14187420   -113.13593565
      2.1  16.00   -113.14125445   -113.13592474   -113.14125445   -113.13592474
      2.1  18.00   -113.14100560   -113.13591958   -113.14100560   -113.13591958
      2.1  20.00   -113.14084533   -113.13591693   -113.14084533   -113.13591693

      2.13   1.40   -106.34660929   -106.06048560   -106.31545439   -106.09164050
      2.13   1.60   -109.33690844   -109.01677409   -109.29421801   -109.05946451
      2.13   1.80   -111.17311285   -110.84270872   -111.13970198   -110.87611959
      2.13   2.00   -112.20186150   -111.86600078   -112.17563311   -111.89222917
      2.13   2.10   -112.52750967   -112.18970183   -112.50423457   -112.21297693
      2.13   2.20   -112.76872204   -112.42928579   -112.74760123   -112.45040660
      2.13   2.30   -112.94689672   -112.60606400   -112.92765333   -112.62530738
      2.13   2.40   -113.07793170   -112.73587767   -113.05998349   -112.75382587
      2.13   2.50   -113.17365195   -112.83051556   -113.15663748   -112.84753003
      2.13   2.60   -113.24286431   -112.89876172   -113.22643283   -112.91519321
      2.13   2.70   -113.29213490   -112.94716847   -113.27592679   -112.96337658
      2.13   2.80   -113.32636900   -112.98063589   -113.30994357   -112.99706133
      2.13   2.90   -113.34924668   -113.00284095   -113.33212555   -113.01996208
      2.13   3.00   -113.36383233   -113.00389140   -113.32839771   -113.03932603
      2.13   3.10   -113.37185289   -113.02422871   -113.32728708   -113.06879452
      2.13   3.20   -113.37494754   -113.02696539   -113.32630081   -113.07561212
      2.13   3.30   -113.37442100   -113.02621749   -113.32234628   -113.07829222
      2.13   3.40   -113.37121442   -113.02296839   -113.31573352   -113.07844928
      2.13   3.50   -113.36605509   -113.01799888   -113.30735853   -113.07669543
      2.13   3.60   -113.35950546   -113.01194422   -113.29796837   -113.07348131
      2.13   3.70   -113.35199981   -113.00532771   -113.28793519   -113.06939233
      2.13   3.80   -113.34387405   -112.99852158   -113.27798705   -113.06440859
      2.13   3.90   -113.33536525   -112.99178044   -113.26854416   -113.05860153
      2.13   4.00   -113.32659104   -112.98682626   -113.25902979   -113.05438752
      2.13   4.10   -113.31772610   -112.98541269   -113.24928917   -113.05384962
      2.13   4.20   -113.30893589   -112.98659746   -113.23910275   -113.05643060
      2.13   4.40   -113.29189962   -112.99247317   -113.21981491   -113.06455788
      2.13   4.60   -113.27587007   -112.99958184   -113.20253524   -113.07291667
      2.13   4.80   -113.26102370   -113.00673809   -113.18750089   -113.08026090
      2.13   5.00   -113.24747160   -113.01547669   -113.17517397   -113.08777431
      2.13   5.20   -113.23562416   -113.03962134   -113.17359115   -113.10165434
      2.13   5.40   -113.22452048   -113.05466113   -113.16942263   -113.10975897
      2.13   5.60   -113.21452280   -113.06777636   -113.16606428   -113.11623488
      2.13   5.80   -113.20555502   -113.07904409   -113.16329715   -113.12130196
      2.13   6.00   -113.19754003   -113.08864755   -113.16097003   -113.12521755
      2.13   7.00   -113.16924701   -113.11840168   -113.15333704   -113.13431165
      2.13   8.00   -113.15487062   -113.13047711   -113.14919855   -113.13614918
      2.13   9.00   -113.14833137   -113.13481546   -113.14676681   -113.13638001
      2.13  10.00   -113.14561279   -113.13602480   -113.14528408   -113.13635351
      2.13  12.00   -113.14375082   -113.13627734   -113.14374249   -113.13628567
      2.13  14.00   -113.14301082   -113.13625895   -113.14301072   -113.13625904
      2.13  16.00   -113.14241612   -113.13624792   -113.14241612   -113.13624792
      2.13  18.00   -113.14218410   -113.13624262   -113.14218410   -113.13624262
      2.13  20.00   -113.14203591   -113.13623989   -113.14203591   -113.13623989

      2.2   1.40   -105.97214988   -105.71648459   -105.92662245   -105.76201201
      2.2   1.60   -108.96442366   -108.67084191   -108.92394645   -108.71131913
